Documents ID;Automaton Time (µs);Automaton Memory;Result
recursiveList.json-invalid-1171.json;164;0;true
recursiveList.json-invalid-1172.json;49;0;false
recursiveList.json-invalid-1173.json;53;0;false
recursiveList.json-invalid-1174.json;65;0;false
recursiveList.json-invalid-1175.json;43;0;false
recursiveList.json-invalid-1176.json;59;0;false
recursiveList.json-invalid-1177.json;90;0;true
recursiveList.json-invalid-1178.json;100;0;true
recursiveList.json-invalid-1179.json;96;0;true
recursiveList.json-invalid-118.json;68;0;true
recursiveList.json-invalid-1180.json;54;0;false
recursiveList.json-invalid-1181.json;118;0;true
recursiveList.json-invalid-1182.json;96;0;true
recursiveList.json-invalid-1183.json;165;0;true
recursiveList.json-invalid-1184.json;44;0;false
recursiveList.json-invalid-1185.json;101;0;false
recursiveList.json-invalid-1186.json;51;0;false
recursiveList.json-invalid-1187.json;241;0;true
recursiveList.json-invalid-1188.json;48;0;false
recursiveList.json-invalid-1189.json;28;0;false
recursiveList.json-invalid-119.json;89;0;true
recursiveList.json-invalid-1190.json;92;0;true
recursiveList.json-invalid-1191.json;62;0;false
recursiveList.json-invalid-1192.json;33;0;false
recursiveList.json-invalid-1193.json;90;0;true
recursiveList.json-invalid-1194.json;36;0;false
recursiveList.json-invalid-1195.json;51;0;false
recursiveList.json-invalid-1196.json;91;0;true
recursiveList.json-invalid-1197.json;266;0;true
recursiveList.json-invalid-1198.json;67;0;false
recursiveList.json-invalid-1199.json;598;0;true
recursiveList.json-invalid-12.json;75;0;true
recursiveList.json-invalid-120.json;60;0;false
recursiveList.json-invalid-1200.json;48;0;false
recursiveList.json-invalid-1201.json;217;0;false
recursiveList.json-invalid-1202.json;287;0;true
recursiveList.json-invalid-1203.json;42;0;false
recursiveList.json-invalid-1204.json;25;0;false
recursiveList.json-invalid-1205.json;39;0;false
recursiveList.json-invalid-1206.json;51;0;false
recursiveList.json-invalid-1207.json;441;0;true
recursiveList.json-invalid-1208.json;29;0;false
recursiveList.json-invalid-1209.json;44;0;false
recursiveList.json-invalid-121.json;24;0;false
recursiveList.json-invalid-1210.json;56;0;false
recursiveList.json-invalid-1211.json;55;0;false
recursiveList.json-invalid-1212.json;57;0;false
recursiveList.json-invalid-1213.json;30;0;false
recursiveList.json-invalid-1214.json;25;0;false
recursiveList.json-invalid-1215.json;65;0;false
recursiveList.json-invalid-1216.json;79;0;true
recursiveList.json-invalid-1217.json;51;0;true
recursiveList.json-invalid-1218.json;45;0;false
recursiveList.json-invalid-1219.json;38;0;false
recursiveList.json-invalid-122.json;34;0;false
recursiveList.json-invalid-1220.json;108;0;false
recursiveList.json-invalid-1221.json;34;0;false
recursiveList.json-invalid-1222.json;58;0;true
recursiveList.json-invalid-1223.json;54;0;false
recursiveList.json-invalid-1224.json;115;0;false
recursiveList.json-invalid-1225.json;64;0;false
recursiveList.json-invalid-1226.json;39;0;false
recursiveList.json-invalid-1227.json;1056;0;true
recursiveList.json-invalid-1228.json;56;0;false
recursiveList.json-invalid-1229.json;41;0;false
